date,average_temperature,rainfall,weekend,holiday,price_per_kg,promo,demand,previous_days_demand,competitor_price_per_kg,marketing_intensity
1997-01-30 23:45:11.239965,34.429233249851194,4.093109078661701,0,0,0.8797009718557077,0,998.4296027987767,1129.4889998557157,0.873181739643448,0.7691628095947767
1997-01-31 23:45:11.239963,13.2375456619273,2.031529256662528,0,0,2.306978520415484,0,923.2229411836114,1022.6604399891819,2.394599717983638,0.7842783516363017
1997-02-01 23:45:11.239962,10.632952479377144,2.355127972089161,1,0,2.3030432281293955,0,1210.8192381944336,922.4386628319751,2.0123253425917293,0.7842783516363017
1997-02-02 23:45:11.239960,25.32274795589001,5.15987363986326,1,0,2.221421116593805,0,1196.6146367808412,1235.0349598427974,1.3373824038138964,0.7580025476320429
1997-02-03 23:45:11.239959,10.92079474955222,4.059670320945366,0,0,1.1104111145148332,1,1187.2187875668037,1220.8566342332092,2.8937688712540557,0.7580025476320429
1997-02-04 23:45:11.239958,31.979138487747246,2.3472215487086796,0,0,2.8398717119639056,0,846.5398507126577,1186.4607850191717,1.2485421954179095,0.7580025476320429
1997-02-05 23:45:11.239957,33.0130664046952,10.706961584351369,0,0,1.7956832014064181,0,981.10894129797,870.7818481650256,0.9731721742979187,0.7580025476320429
1997-02-06 23:45:11.239956,30.411808112353285,9.169036320965331,0,0,1.8751806181475619,0,991.444998267661,1005.350938750338,2.8388625263135805,0.9077515076523825
1997-02-07 23:45:11.239955,23.971565217583112,1.114897867425799,0,0,2.9688980967837506,0,880.1843141918357,990.5372467600087,0.9564433227431473,0.9077515076523825
1997-02-08 23:45:11.239954,15.230447783067172,7.624693678961076,1,0,1.154364127584595,0,1310.8478473918988,904.2765626841833,1.167218246945107,0.8040969408189823
1997-02-09 23:45:11.239952,25.813047670772495,13.461377650279298,1,0,1.6471850772895964,0,1226.0062905489826,1310.0437504510799,2.5700149184350667,0.8040969408189823
1997-02-10 23:45:11.239951,15.411269073238861,5.135635986739892,0,0,0.9377466555743096,0,1028.7153619403425,1225.2021936081637,1.7527651084886289,0.8040969408189823
1997-02-11 23:45:11.239950,16.055031193196072,2.256802467933449,0,0,2.1264330824681386,0,879.0167027434661,1027.9112649995236,0.7969672145149262,0.7310421342863532
1997-02-12 23:45:11.239949,17.84403336185514,9.544463860503182,0,0,0.9623211277556497,0,985.3826080052478,903.2856606091798,1.1047577786294414,0.9016325649319794
1997-02-13 23:45:11.239948,10.997328360162308,6.168618806373695,0,0,1.4715654644245735,1,1182.2930807709045,984.4809754403158,2.9164519027098295,0.8701957685020073
1997-02-14 23:45:11.239946,23.938396800136474,3.103592281347809,0,0,0.6437850675392719,0,1096.3716222355854,1181.4228850024024,2.2776479842809643,0.8701957685020073
1997-02-15 23:45:11.239945,23.684968611981347,10.408090596666117,1,0,1.324335769357539,0,1271.9854076848947,1095.5014264670833,1.256200667147343,0.8423233112961845
1997-02-16 23:45:11.239944,14.43116012323845,5.168038185917593,1,0,1.5822748263481055,0,1264.4961374569443,1296.1430843735984,0.6428192177596301,0.8177253432516797
1997-02-17 23:45:11.239943,16.96015765395147,6.718509104091444,0,0,0.9821608227137567,0,941.7906618059579,1288.6784121136927,1.2447033778774126,0.718591457646343
1997-02-18 23:45:11.239942,13.19727350639349,1.8879764349489527,0,0,1.4914080400208864,0,1037.7785488177042,941.0720703483116,2.1641162251836636,0.7704941067060775
1997-02-19 23:45:11.239941,18.744782730137622,1.6395374461941092,0,0,0.6053963488767488,0,926.910040395287,1037.008054710998,1.746981590592346,0.9549858589016316
1997-02-20 23:45:11.239939,10.625317247956971,4.979223647604949,0,0,2.2286095640351906,0,988.4526094740934,925.9550545363853,1.8062607499429308,0.8342812504077399
1997-02-21 23:45:11.239938,21.763093630039833,1.3155663174533028,0,0,1.7093057220111332,0,935.9391961591435,1012.6183282236857,1.2213591216106885,0.8195699615716683
1997-02-22 23:45:11.239937,24.921673450585423,10.860538766875846,1,0,1.6954886218646097,0,1198.4125016294897,960.1196261975718,1.1811968470068288,0.8378737599351136
1997-02-23 23:45:11.239936,18.94349133419194,1.6207186231617308,1,0,1.1275450026506584,1,1479.8802367123342,1222.5746278695547,2.4677317432215666,0.8378737599351136
1997-02-24 23:45:11.239935,17.913604415832367,1.5310875327708315,0,0,2.7985752560647636,0,1002.6488181407789,1479.0423629523991,1.2479588487911855,0.9041720568170029
1997-02-25 23:45:11.239933,19.020793913214007,6.374246650877589,0,0,2.9197764609709123,0,872.6667217194042,1026.744646083962,0.7498655231307991,0.7271193336454848
1997-02-26 23:45:11.239932,15.3861851118143,1.7265219255413544,0,0,0.5469589977125546,0,1070.2626358626082,896.9396023857587,1.8534177622367292,0.8584731885262192
1997-02-27 23:45:11.239931,32.7751465421171,1.4827374207984363,0,0,2.379469857915485,0,992.1673932600936,1069.404162674082,0.6176757605684281,0.8584731885262192
1997-02-28 23:45:11.239930,12.067055264456702,0.799040712807722,0,0,1.3960832584724425,0,948.220031153843,1016.3089200715674,2.8533782314685014,0.8584731885262192
1997-03-01 23:45:11.239929,21.531429107907233,9.717960362094258,1,0,1.3727160679484665,0,1338.629749155164,947.3615579653168,0.6938446610872933,0.9765506431953157
1997-03-02 23:45:11.239928,21.664543729980238,2.8892562558678265,1,0,1.9620907707551332,0,1297.6561375298304,1362.6531985119686,2.3908103667049834,0.9765506431953157
1997-03-03 23:45:11.239926,15.08654578804494,6.682643790114505,0,0,2.9772646526068747,0,841.5586408234282,1296.679586886635,2.564567947574955,0.941143441139268
1997-03-04 23:45:11.239925,20.626658114450166,0.6638678711542536,0,0,1.1204437110879044,0,947.2268937242799,865.6174973822889,1.62896415680075,0.75091967445423
1997-03-05 23:45:11.239924,21.422700576276164,2.808392825430632,0,0,1.8987024204437364,0,949.8471950856274,946.4759740498256,1.573063334352017,0.75091967445423
1997-03-06 23:45:11.239923,22.839119603637062,4.9097760794538905,0,0,1.984687110787272,0,1085.978353444729,974.0962754111731,2.5013464736944444,0.75091967445423
1997-03-07 23:45:11.239922,30.488835035225804,7.967039597782931,0,0,2.6205403315219136,0,861.8952426648838,1085.2274337702747,2.7905873219280704,0.9093890169953465
1997-03-08 23:45:11.239921,31.014553019754942,2.175978219705393,1,0,1.0437900841788033,0,1326.7242596384385,860.9858536478885,2.251219172808411,0.9093890169953465
1997-03-09 23:45:11.239920,28.38746612776806,0.3559318995474674,1,0,2.794718260708359,0,1166.994281490122,1325.814870621443,1.7369965645063554,0.9093890169953465
1997-03-10 23:45:11.239918,20.938452266997576,1.349711925044896,0,0,2.0972276829960217,0,845.3301494193332,1191.0848924731265,0.8465085823374331,0.9093890169953465
1997-03-11 23:45:11.239917,17.967367385547384,3.8618932716601346,0,0,1.138852094960183,0,1030.1441493736793,869.4207604023379,1.1861063406026882,0.9926314575544666
1997-03-12 23:45:11.239916,15.497828318359074,2.1882972413963606,0,0,0.9021303795347521,0,1019.5484178091473,1029.151517916125,1.970915295794648,0.9926314575544666
1997-03-13 23:45:11.239915,10.761733503766798,5.38572976502992,0,0,2.3881181743117175,0,905.2546972234863,1018.5557863515928,0.6427173576080704,0.9926314575544666
1997-03-14 23:45:11.239914,21.648289309617322,0.885069521628201,0,0,2.7633755102235957,0,760.4189977150589,929.2620657659319,1.9487109284156499,0.8373216814821907
1997-03-15 23:45:11.239913,15.376354483018883,7.030572508541553,1,0,1.924605019472114,0,1248.5032181454208,784.5816760335767,2.081459955760014,0.8345348894873479
1997-03-16 23:45:11.239911,10.014829532619801,2.0295796872614864,1,0,2.446785815466609,0,1271.5499285409965,1247.6686832559335,0.5001379835739859,0.8345348894873479
1997-03-17 23:45:11.239910,29.615191745906937,5.9997687045183765,0,0,2.944912270632296,0,832.1159067108592,1295.7153936515092,1.7112123730497708,0.8345348894873479
1997-03-18 23:45:11.239909,22.47758486711342,3.07402718990173,0,0,2.000969559704122,0,863.8646539783279,856.2813718213719,2.903447289759517,0.8345348894873479
1997-03-19 23:45:11.239908,10.191715361143496,4.167596073000494,0,0,2.823500881349378,0,782.7142926467311,863.0301190888405,1.701230039701457,0.8345348894873479
1997-03-20 23:45:11.239907,20.607495369789675,6.937722199948521,0,0,0.8017071542458297,0,1011.1441970621919,806.8797577572437,0.8558025664159331,0.8345348894873479
1997-03-21 23:45:11.239906,12.1248897817431,2.9408828736767356,0,0,2.953049214466375,0,892.2095985775438,1010.3096621727045,2.7276858589700206,0.8345348894873479
1997-03-22 23:45:11.239905,23.594121243075794,0.5595892567806735,1,0,1.6931514780286312,0,1280.1496614882317,916.3750636880565,0.7131380603267169,0.8345348894873479
1997-03-23 23:45:11.239903,27.523592715724572,1.014238483935849,1,0,2.0743325355202886,0,1147.3422484328873,1304.3151265987444,1.4768232390111593,0.7427347205610908
1997-03-24 23:45:11.239902,19.791457400303663,2.286469269080567,0,0,2.9629414035055444,0,951.4099773255764,1171.5995137123261,1.5212561237596638,0.7427347205610908
1997-03-25 23:45:11.239901,23.126894469879268,4.92653337325762,0,0,2.635631539040356,0,961.1631614401952,975.6672426050153,1.1016751194062822,0.7270415972362211
1997-03-26 23:45:11.239900,13.18722205289915,2.6291618835474315,0,0,0.6578324499725351,1,1113.0735880834204,985.436119842959,2.7846479005258638,0.7270415972362211
1997-03-27 23:45:11.239899,32.86277254054261,0.8179861525305703,0,0,2.2798798204806765,0,857.2490503640565,1112.3465464861843,0.9304171055625761,0.7270415972362211
1997-03-28 23:45:11.239898,32.21784582350726,1.5329758637599382,0,0,2.057447406111885,1,1112.808080335678,881.5220087668204,0.5108364254206519,0.7270415972362211
1997-03-29 23:45:11.239896,24.844697840399718,1.682475651164873,1,0,1.96737848177311,1,1431.047104991023,1137.0810387384417,1.201162299468262,0.9362761657121743
1997-03-30 23:45:11.239895,25.22739300076264,5.954710241538539,1,0,2.816303781665854,0,1197.188446158951,1455.1108288253108,1.3109851439285403,0.9362761657121743
1997-03-31 23:45:11.239894,19.025181779849248,1.6674837231948214,0,0,0.9445109663205175,0,954.464410376522,1221.2521699932388,2.0958797932737783,0.9362761657121743
1997-04-01 23:45:11.239893,25.908731930876137,9.678806610952645,0,0,0.5063272551696947,1,1246.1194775646923,953.5281342108098,1.4409644632478622,0.9362761657121743
1997-04-02 23:45:11.239892,10.648730031596983,0.5699136208059066,0,0,2.3287665150621164,1,1040.521480377657,1245.1832013989801,2.0229518049728705,0.9362761657121743
1997-04-03 23:45:11.239891,13.916972254816494,0.2857677295083192,0,0,2.5385506496301504,1,1115.2477491379836,1064.585204211945,1.847917319060021,0.9089196351765813
1997-04-04 23:45:11.239889,13.322772884061962,3.953998887049858,0,0,1.3474027592203295,1,1096.4306147537245,1139.3388295028071,0.7928662984061623,0.8330301672862107
1997-04-05 23:45:11.239888,31.960398104621852,11.929490782487314,1,0,2.9843981919636473,1,1341.778783418188,1120.5975845864382,2.7266905471376397,0.8330301672862107
1997-04-06 23:45:11.239887,27.745310868347556,0.9728240874950254,1,0,1.1349365340466577,1,1479.7805785005694,1365.9457532509016,2.585924516073946,0.8330301672862107
1997-04-07 23:45:11.239886,29.5356010388294,0.037558111749903214,0,0,1.0863883603303213,1,1167.9298064345628,1478.947548333283,0.6841462642617792,0.7424901997234649
1997-04-08 23:45:11.239885,10.104568960066038,3.376888891487731,0,0,2.1968210796478367,1,1023.9256275950409,1192.1873162348393,2.872836350847107,0.7424901997234649
1997-04-09 23:45:11.239884,20.318339061146673,0.9067427509664423,0,0,1.9595064490472867,1,1140.5538376713346,1023.1831373953174,2.372970418259113,0.9830391699171745
1997-04-10 23:45:11.239882,10.665509199186829,5.632533176867128,0,0,1.6668205467233415,1,1185.0469044135511,1139.5707985014174,2.4576598454586858,0.7783430543553305
1997-04-11 23:45:11.239881,16.036833540976254,0.8339696385749011,0,0,1.4930594994664843,1,1228.4000283874211,1184.268561359196,1.7296512015148027,0.7783430543553305
1997-04-12 23:45:11.239880,19.92590245310935,0.44004881557546704,1,0,2.4540050617214337,1,1410.4365954133066,1227.621685333066,2.485988449973281,0.7783430543553305
1997-04-13 23:45:11.239879,25.80207309017491,2.2217851578285095,1,0,0.5481410315083386,1,1554.526060677978,1409.6582523589514,0.6938259207588842,0.7487619328061541
1997-04-14 23:45:11.239878,20.94132691830786,5.879904975133353,0,0,1.2510626417797979,1,1058.2010289683226,1553.7772987451717,1.110740722949457,0.9080251926470204
1997-04-15 23:45:11.239877,25.72897297076716,14.471381970375843,0,1,2.9647139719228166,1,1129.2276466795352,1082.2930037756755,1.4858359189094257,0.9080251926470204
1997-04-16 23:45:11.239876,22.61918555812303,0.1756439526474347,0,0,2.597408778850064,1,1001.259152727326,1153.319621486888,1.2064474213057712,0.9783931849906851
1997-04-17 23:45:11.239874,23.29153787550105,2.1294656741837277,0,0,0.7887861217713115,1,1252.098135090141,1025.2807595423353,0.9165561169824511,0.8998905458126951
1997-04-18 23:45:11.239873,21.708940966306812,0.8939620300434664,0,0,0.6876952041994406,1,1178.026796467771,1251.1982445443284,1.0338430852706224,0.8998905458126951
1997-04-19 23:45:11.239872,23.851905802086076,6.12219824522398,1,0,0.5672047763542549,1,1466.4903432805088,1177.1269059219583,2.8209784774533357,0.8998905458126951
1997-04-20 23:45:11.239871,17.221157212954072,6.095511964912326,1,0,2.1751733192605,1,1435.8763318021424,1465.590452734696,1.162220165127438,0.7775266558606161
1997-04-21 23:45:11.239870,29.608416737450373,9.372731234430256,0,0,2.174513429430829,1,1014.5559658795978,1460.0988051462818,2.9028821342313575,0.9604839035571284
1997-04-22 23:45:11.239869,23.260193004956754,3.9962821507258406,0,1,0.9692033915651337,1,1229.5429878520697,1013.5954819760407,2.6186923498263375,0.8015407716067922
1997-04-23 23:45:11.239867,24.40929613117146,4.134778146888746,0,0,0.8788631795506764,1,1268.0624592111722,1228.7414470804629,2.643509505344385,0.8015407716067922
1997-04-24 23:45:11.239866,30.530803349700026,7.333258129933046,0,0,2.9361241936364113,1,1048.616492500019,1267.2609184395653,1.6876372399993909,0.8015407716067922
1997-04-25 23:45:11.239865,27.038558704621394,10.438550179084793,0,0,1.4259289342739787,1,1140.2718987686128,1072.814951728412,0.5571857485059085,0.990285074283983
1997-04-26 23:45:11.239864,21.615994290001442,2.3480002444191634,1,1,1.7793580430133664,1,1450.983418787743,1164.2816136943288,2.468889989733886,0.8627780926290467
1997-04-27 23:45:11.239862,18.519939196918287,1.5646255051401645,1,0,2.1286874058804255,1,1452.5828427721226,1450.120640695114,1.0253035226220182,0.8627780926290467
1997-04-28 23:45:11.239861,19.70269802409669,3.8547566302137497,0,0,2.386602394305807,1,1057.5373923595228,1476.7200646794936,1.8997852675857672,0.9754489731152407
1997-04-29 23:45:11.239860,32.81302826721009,0.9591455017772739,0,0,0.5687509573826115,1,1159.291311727516,1081.5619433864076,2.60997049668114,0.8298535149923982
1997-04-30 23:45:11.239858,13.758642307267884,0.15616055724897296,0,0,2.933753268233175,1,1004.5256480284778,1158.4614582125234,0.765665901347612,0.8298535149923982
1997-05-01 23:45:11.239857,24.392028166100676,0.6737049815502238,0,0,2.17324844367838,0,788.0391609012107,1028.6957945134855,0.8428379529223641,0.8298535149923982
1997-05-02 23:45:11.239856,14.004719770722183,17.680488311508086,0,0,1.0741957466613732,0,960.9325045486245,812.2093073862184,1.0326634157315362,0.7857705513318951
1997-05-03 23:45:11.239855,22.961664954831846,5.511355023486171,1,0,2.8181744605527737,1,1332.4228545724714,985.1467339972926,0.7996609358079,0.7857705513318951
1997-05-04 23:45:11.239854,23.355965141771094,4.5175909159744805,1,0,0.7901586363830162,0,1271.6885864471071,1356.6370840211393,0.9840765605215852,0.7857705513318951
1997-05-05 23:45:11.239853,17.289197874951363,2.646001562630374,0,0,0.9999116914616495,1,1182.5205357928,1270.9028158957751,2.6309282090646717,0.8802060186841009
1997-05-06 23:45:11.239851,24.071250846860288,1.6297862846021078,0,0,1.4236715287338595,0,971.9731882977933,1181.640329774116,1.4964246082014774,0.8802060186841009
1997-05-07 23:45:11.239850,22.023150694935932,2.3494696298085227,0,0,1.0766163904536226,0,882.2684392917752,971.0929822791092,2.946546271552788,0.9801063984296997
1997-05-08 23:45:11.239849,23.667570235457166,3.3491192726036108,0,0,1.4654544502585898,0,946.0922748664126,881.2883328933455,1.2079941050357537,0.9129446296577401
1997-05-09 23:45:11.239848,33.29672725623779,11.02647645620895,0,0,2.448348742332564,0,925.1256949351008,970.1793302367548,1.485158922844358,0.7825852968382258
1997-05-10 23:45:11.239847,15.433738571154805,1.332293567960075,1,0,1.3983675805881912,1,1427.138045409,949.3431096382626,0.5915033941998058,0.7799391715531521
1997-05-11 23:45:11.239846,15.898773435911803,4.751244076555548,1,0,0.6240018492723247,0,1335.730293295216,1451.3581062374467,2.8766897628065604,0.8880924696651178
1997-05-12 23:45:11.239844,34.662927407890585,0.7524004811797476,0,0,2.878055943369956,0,907.451461443279,1334.842200825551,1.0300048613376043,0.8880924696651178
1997-05-13 23:45:11.239843,14.836032613397235,4.6342073560831505,0,0,2.23211187868593,0,1041.5650482619778,931.5633689736138,2.9731533921369593,0.9074788507762418
1997-05-14 23:45:11.239842,25.220220816364225,0.6930779114123806,0,0,0.7903726537159144,0,990.5009958950084,1040.6575694112016,1.872579689276479,0.7717603396384418
1997-05-15 23:45:11.239841,23.793731597839802,3.6709085452569896,0,0,1.2041597079958575,0,992.6587744558718,989.7292355553699,2.1951361402062926,0.7717603396384418
1997-05-16 23:45:11.239840,29.284997032481332,0.17017628541098268,0,0,1.1415056074901697,0,998.9293094008506,991.8870141162333,0.5947041506398714,0.7717603396384418
1997-05-17 23:45:11.239839,18.382303782258226,9.986533305743547,1,0,1.61557437517813,0,1274.1740562063567,1023.1575490612121,2.830474261258584,0.9338685542600008
1997-05-18 23:45:11.239838,25.803962009945824,4.224859254400703,1,0,1.11653955471087,0,1242.423197314239,1273.2401876520967,2.460747731210529,0.9178508384727149
1997-05-19 23:45:11.239836,15.94750252880475,1.5355847302680865,0,0,2.5032825312316307,1,1074.6103267140763,1241.5053464757661,2.034417682430518,0.7141030822135629
1997-05-20 23:45:11.239835,17.537834053573533,2.765311120344902,0,0,1.7352934207149635,0,981.9202345388944,1098.8962236318628,2.067119087591726,0.7186201111569147
